nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalite_francaise,orientation_sexuelle,nb_enfants,quotient_caf,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret,smoker_num,sexe_num,sport_licence_num,nationalite_francaise_num,orientation_sexuelle_num,niveau_etude_num,region_num
Sullivan,Ashley,46,177.8,64.0,H,oui,aucun,Occitanie,non,non,het,4,260.1,2449.0,célibataire,1.0,0.18,2024-12-19,582.0,656.688,500.0,0,0,1,0,1,1,6
Esparza,Patricia,51,174.7,91.8,F,non,bac,Normandie,non,oui,het,0,137.7,500.0,veuf,5.0,0.51,2025-01-08,578.0,671.494,500.0,0,1,0,1,1,2,7
Davis,Julie,26,161.7,68.2,F,non,aucun,Occitanie,oui,non,het,2,185.8,1787.0,célibataire,5.0,0.98,2024-12-29,300.0,876.33,500.0,1,1,0,0,1,1,6
Taylor,April,53,167.3,100.3,F,oui,bac,Bretagne,oui,oui,het,2,168.9,2561.0,marié,3.0,0.7,2025-05-20,819.0,998.7839999999999,8984.566488761415,1,1,1,1,1,2,3
Rodriguez,Monique,62,170.8,73.6,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,non,het,1,109.5,2148.0,divorcé,5.0,0.24,2021-10-19,578.0,846.816,500.0,0,1,0,0,1,3,5
Price,William,21,165.0,81.4,F,non,bac,Hauts-de-France,non,oui,het,1,432.8,1378.0,marié,1.0,0.15,2023-02-05,582.0,975.8220000000001,500.0,0,1,0,1,1,2,4
Roberts,Ashley,20,166.8,89.5,H,oui,aucun,Île-de-France,non,oui,hom,3,152.6,585.0,veuf,2.0,0.17,2022-12-18,570.0,927.332,28910.63038483141,0,0,1,1,0,1,1
Garcia,Tanya,21,152.1,61.6,F,non,master,Île-de-France,non,non,het,1,216.8,500.0,veuf,4.0,0.97,2023-09-18,814.0,675.32,500.0,0,1,0,0,1,4,1
Morgan,Gary,42,186.7,83.2,H,non,bac,Hauts-de-France,oui,non,het,3,275.0,3320.0,veuf,0.0,0.3,2023-09-29,560.0,703.89,500.0,1,0,0,0,1,2,4
Henderson,Angela,74,169.4,60.7,F,non,doctorat,Bretagne,oui,oui,hom,2,271.8,2034.0,divorcé,5.0,0.86,2023-10-15,578.0,551.508,20975.14315180021,1,1,0,1,0,5,3
Sheppard,Gabrielle,34,166.9,78.3,F,oui,aucun,Île-de-France,non,non,het,1,237.6,2529.0,marié,4.0,0.89,2025-03-17,425.0,584.92,500.0,0,1,1,0,1,1,1
Daniels,Brittany,57,181.3,50.1,H,oui,master,Auvergne-Rhône-Alpes,non,non,het,2,199.7,2054.0,veuf,0.0,0.88,2024-10-11,560.0,1023.55,9470.552470366909,0,0,1,0,1,4,2
Riley,Thomas,38,158.1,95.2,F,oui,bac,Corse,oui,non,hom,1,438.1,1571.0,marié,2.0,0.0,2023-05-01,597.0,901.3639999999999,500.0,1,1,1,0,0,2,8
Massey,Erin,21,159.1,76.0,F,non,doctorat,Hauts-de-France,oui,oui,het,3,182.9,2982.0,divorcé,4.0,0.42,2021-10-28,584.0,667.598,7807.0486357154205,1,1,0,1,1,5,4
Stanton,Emily,72,167.9,56.6,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,het,2,424.9,3539.0,marié,1.0,0.08,2021-05-15,409.0,611.952,500.0,1,1,0,0,1,5,5
Kline,Arthur,49,172.4,55.1,F,oui,doctorat,Provence-Alpes-Côte d’Azur,non,oui,het,3,202.7,3402.0,marié,4.0,0.39,2023-03-01,573.0,655.4159999999999,42306.63141093119,0,1,1,1,1,5,5
Thornton,Christopher,42,186.3,75.7,H,non,master,Bretagne,non,non,het,0,221.2,750.0,veuf,4.0,0.65,2022-03-27,475.0,659.3620000000001,500.0,0,0,0,0,1,4,3
Patel,Dylan,35,177.4,86.2,F,oui,master,Bretagne,non,non,het,0,334.8,2589.0,divorcé,5.0,0.1,2023-07-28,578.0,773.1479999999999,500.0,0,1,1,0,1,4,3
Brown,Katherine,66,179.5,77.7,F,oui,aucun,Bretagne,oui,non,het,2,372.1,1638.0,divorcé,1.0,0.18,2021-08-02,544.0,958.0780000000001,500.0,1,1,1,0,1,1,3
Nolan,Michael,18,191.8,87.6,H,oui,bac,Occitanie,oui,oui,het,2,149.9,2424.0,marié,5.0,0.08,2020-05-24,825.0,797.25,2289.4578532147148,1,0,1,1,1,2,6
Williams,Andrew,39,179.2,78.8,H,non,bac+2,Provence-Alpes-Côte d’Azur,non,oui,het,0,513.7,3985.0,marié,1.0,0.59,2021-02-25,809.0,521.23,27262.487018398384,0,0,0,1,1,3,5
Decker,Laura,41,177.2,76.4,H,oui,bac,Corse,non,oui,het,2,177.0,3437.0,veuf,1.0,0.01,2024-02-12,582.0,1008.52,8964.023750697223,0,0,1,1,1,2,8
Jacobson,Tyler,74,188.7,63.7,H,oui,doctorat,Bretagne,non,oui,het,0,147.3,500.0,marié,2.0,0.97,2021-01-15,570.0,464.49399999999997,12969.011476053349,0,0,1,1,1,5,3
Sims,Warren,62,173.1,61.2,F,oui,doctorat,Hauts-de-France,oui,non,het,2,276.3,2517.0,divorcé,3.0,0.76,2022-11-07,575.0,681.6160000000001,500.0,1,1,1,0,1,5,4
Gordon,Connor,69,178.0,62.6,F,non,master,Auvergne-Rhône-Alpes,non,oui,het,1,505.9,1499.0,marié,2.0,0.61,2022-09-25,461.0,965.588,9096.092225578432,0,1,0,1,1,4,2
Stewart,Melissa,75,167.8,57.5,F,non,aucun,Île-de-France,oui,oui,het,2,321.5,5242.0,marié,3.0,0.6,2023-08-01,575.0,731.7279999999998,500.0,1,1,0,1,1,1,1
Lopez,Colton,73,159.0,71.8,F,oui,aucun,Provence-Alpes-Côte d’Azur,oui,non,het,1,311.9,901.0,marié,0.0,0.08,2020-02-10,560.0,737.0260000000001,500.0,1,1,1,0,1,1,5
Smith,Joseph,31,159.5,103.4,F,oui,bac+2,Hauts-de-France,non,non,het,0,440.6,3501.0,marié,0.0,0.83,2022-03-19,560.0,764.128,500.0,0,1,1,0,1,3,4
Ellis,John,53,166.5,62.7,H,oui,bac,Bretagne,oui,non,het,3,126.8,2035.0,divorcé,5.0,0.51,2025-04-04,439.0,600.59,500.0,1,0,1,0,1,2,3
Brown,John,45,150.0,71.7,H,non,doctorat,Bretagne,non,oui,het,1,317.1,1611.0,divorcé,4.0,0.01,2025-03-20,573.0,915.5840000000001,22844.34126284185,0,0,0,1,1,5,3
Howard,Joshua,46,157.1,74.1,H,oui,master,Corse,non,oui,het,3,349.3,2419.0,divorcé,0.0,0.5,2024-04-01,560.0,748.9779999999998,18920.535773624862,0,0,1,1,1,4,8
Reynolds,Brooke,46,181.2,48.5,H,oui,doctorat,Normandie,oui,oui,het,4,258.8,2822.0,divorcé,0.0,0.69,2022-04-30,560.0,915.966,31927.79121230104,1,0,1,1,1,5,7
Ellis,Kristin,62,172.4,56.3,H,non,master,Auvergne-Rhône-Alpes,oui,non,het,1,310.0,1430.0,veuf,4.0,0.19,2020-10-14,509.0,564.58,500.0,1,0,0,0,1,4,2
Cardenas,William,67,167.9,66.6,F,oui,master,Normandie,non,oui,het,3,217.7,1331.0,divorcé,0.0,0.18,2020-04-12,560.0,930.32,17201.800998672425,0,1,1,1,1,4,7
Smith,Maureen,21,168.3,80.4,H,oui,doctorat,Occitanie,non,oui,het,2,187.9,943.0,marié,4.0,0.09,2024-01-24,681.0,779.356,22914.80428577264,0,0,1,1,1,5,6
Miller,Timothy,55,175.0,50.8,F,oui,aucun,Normandie,oui,oui,het,2,206.3,1952.0,marié,1.0,0.1,2024-04-08,582.0,876.016,500.0,1,1,1,1,1,1,7
Cooper,William,59,184.5,75.1,F,non,bac+2,Auvergne-Rhône-Alpes,oui,oui,het,0,169.1,3259.0,divorcé,0.0,0.95,2020-08-27,361.0,877.6700000000001,500.0,1,1,0,1,1,3,2
Klein,Briana,74,158.1,56.3,H,non,bac+2,Normandie,non,non,het,1,170.8,2522.0,divorcé,5.0,0.47,2020-06-16,578.0,878.8279999999999,500.0,0,0,0,0,1,3,7
Khan,Joanna,26,180.0,42.6,H,oui,bac,Auvergne-Rhône-Alpes,non,oui,het,1,231.0,3404.0,marié,0.0,0.45,2025-01-16,496.0,753.762,12750.445906586652,0,0,1,1,1,2,2
Wright,Gregory,65,182.5,77.0,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,non,het,3,363.4,2154.0,marié,5.0,0.64,2023-09-18,382.0,736.684,500.0,1,0,1,0,1,3,2
Pierce,Frank,72,160.7,81.7,F,oui,bac+2,Bretagne,non,non,het,3,334.7,3565.0,célibataire,5.0,0.41,2023-05-19,578.0,701.008,2001.7446036759304,0,1,1,0,1,3,3
Mendoza,Angela,62,165.6,60.3,F,oui,master,Bretagne,oui,oui,het,0,288.8,1764.0,divorcé,4.0,0.18,2024-03-29,390.0,591.738,500.0,1,1,1,1,1,4,3
Hill,Dale,43,171.6,84.5,H,non,bac+2,Île-de-France,non,oui,het,2,243.7,1966.0,divorcé,1.0,0.28,2020-04-24,582.0,717.582,14798.843561461985,0,0,0,1,1,3,1
Holmes,Charles,39,166.2,49.6,H,oui,aucun,Occitanie,non,non,het,0,111.9,2659.0,marié,3.0,0.13,2021-02-20,734.0,712.0160000000001,500.0,0,0,1,0,1,1,6
Curtis,Troy,61,187.2,84.1,F,non,bac,Auvergne-Rhône-Alpes,non,non,het,3,199.9,2988.0,veuf,2.0,0.36,2024-11-05,452.0,824.98,500.0,0,1,0,0,1,2,2
Leon,Angela,49,173.0,101.1,H,non,bac,Corse,non,oui,het,3,25.8,2305.0,marié,3.0,0.23,2020-01-19,575.0,969.9159999999999,500.0,0,0,0,1,1,2,8
Cruz,Diana,18,190.6,62.2,F,oui,bac,Corse,oui,oui,het,0,245.7,3432.0,veuf,5.0,0.3,2021-02-18,382.0,827.6700000000001,500.0,1,1,1,1,1,2,8
Crawford,Jason,37,167.1,78.2,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,non,het,4,146.8,2849.0,marié,2.0,0.35,2022-04-09,355.0,713.7279999999998,4829.487803141848,1,1,1,0,1,5,2
Roberts,Guy,36,180.2,46.3,H,non,bac,Provence-Alpes-Côte d’Azur,oui,oui,het,1,410.9,500.0,célibataire,3.0,0.28,2025-02-06,575.0,870.742,500.0,1,0,0,1,1,2,5
Hicks,Kevin,44,180.6,84.0,H,non,aucun,Bretagne,oui,oui,het,2,205.2,840.0,veuf,5.0,0.84,2021-01-18,578.0,398.21,500.0,1,0,0,1,1,1,3
Johnson,Penny,60,172.8,60.6,F,non,doctorat,Bretagne,oui,non,het,3,171.5,2892.0,marié,5.0,0.47,2023-08-29,407.0,502.17,500.0,1,1,0,0,1,5,3
Hodges,Matthew,63,179.5,77.8,F,oui,bac+2,Île-de-France,oui,oui,het,3,187.5,4692.0,célibataire,5.0,0.76,2020-08-28,578.0,850.414,16626.627801046405,1,1,1,1,1,3,1
Rivera,Jamie,55,173.3,91.2,H,non,doctorat,Occitanie,non,non,het,2,5.3,4010.0,veuf,1.0,0.49,2023-10-24,642.0,951.382,500.0,0,0,0,0,1,5,6
Henderson,Kimberly,59,163.8,55.0,H,non,bac+2,Hauts-de-France,oui,oui,het,1,385.4,3802.0,marié,1.0,0.23,2024-01-14,747.0,1102.3380000000002,6408.710028380136,1,0,0,1,1,3,4
Michael,Justin,38,173.3,72.5,H,non,master,Auvergne-Rhône-Alpes,oui,non,hom,3,130.0,1277.0,veuf,4.0,0.05,2024-10-10,485.0,715.872,500.0,1,0,0,0,0,4,2
Melendez,Danielle,21,168.3,81.1,F,non,master,Normandie,non,oui,het,2,212.5,2002.0,célibataire,3.0,0.46,2021-07-31,575.0,599.4620000000001,13748.689454664063,0,1,0,1,1,4,7
Anderson,Debra,72,161.5,62.0,H,non,master,Occitanie,non,non,het,0,334.6,1166.0,veuf,1.0,0.54,2025-06-06,582.0,690.522,500.0,0,0,0,0,1,4,6
Franco,Michelle,45,165.0,82.1,F,oui,doctorat,Corse,oui,oui,hom,1,251.5,2337.0,veuf,1.0,0.59,2024-06-20,582.0,716.832,500.0,1,1,1,1,0,5,8
Mercer,Christine,75,184.2,82.3,F,oui,bac+2,Hauts-de-France,oui,oui,hom,2,299.7,1369.0,veuf,5.0,0.54,2021-12-12,578.0,958.7120000000001,500.0,1,1,1,1,0,3,4
Carey,Amanda,66,181.2,71.3,H,non,bac+2,Auvergne-Rhône-Alpes,oui,oui,het,2,249.0,3692.0,divorcé,3.0,0.77,2022-06-24,575.0,790.19,11591.386235620705,1,0,0,1,1,3,2
Jimenez,Brandon,32,178.8,50.8,H,oui,bac,Occitanie,oui,non,het,0,213.7,3466.0,marié,3.0,0.16,2023-02-09,684.0,745.29,500.0,1,0,1,0,1,2,6
Walls,Alexis,26,173.8,74.2,H,non,aucun,Bretagne,oui,non,het,0,229.6,4127.0,veuf,4.0,0.66,2022-12-03,589.0,638.55,500.0,1,0,0,0,1,1,3
Spence,Andrew,64,181.7,39.7,F,non,doctorat,Normandie,oui,oui,het,1,272.6,2983.0,marié,1.0,0.96,2020-05-26,582.0,580.076,12182.395904790526,1,1,0,1,1,5,7
Snyder,Sarah,74,169.8,67.0,H,oui,bac+2,Hauts-de-France,oui,oui,het,3,149.9,1351.0,célibataire,3.0,0.16,2021-05-05,575.0,763.302,8272.863537346462,1,0,1,1,1,3,4
Neal,Valerie,34,169.3,90.4,F,oui,bac+2,Normandie,oui,oui,het,2,446.0,1080.0,marié,2.0,0.68,2022-09-27,783.0,667.18,6709.378468248548,1,1,1,1,1,3,7
Rice,Michael,32,176.1,36.4,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,non,het,3,131.3,3037.0,divorcé,0.0,0.5,2022-01-22,560.0,840.124,500.0,1,1,1,0,1,5,2
Valdez,Nicholas,26,173.0,73.1,H,oui,bac+2,Hauts-de-France,non,non,het,1,315.5,2524.0,marié,0.0,0.0,2023-09-14,822.0,1040.38,500.0,0,0,1,0,1,3,4
Howard,Jack,52,153.8,83.9,F,oui,bac,Bretagne,oui,non,het,0,127.3,4119.0,marié,1.0,0.63,2023-08-08,582.0,653.732,500.0,1,1,1,0,1,2,3
Miller,Savannah,54,193.80900000000003,72.0,H,non,doctorat,Hauts-de-France,non,oui,het,-1,189.1,500.0,célibataire,1.0,0.91,2021-12-27,745.0,802.78,500.0,0,0,0,1,1,5,4
Sanchez,Kelli,65,170.7,75.7,F,oui,bac+2,Normandie,non,oui,het,2,205.4,500.0,marié,4.0,0.66,2021-11-23,322.0,671.494,9944.96415837722,0,1,1,1,1,3,7
Walsh,Jeffrey,61,158.6,43.4,H,oui,aucun,Normandie,non,oui,het,5,242.2,3386.0,divorcé,3.0,0.59,2021-04-29,575.0,683.574,29112.913246218908,0,0,1,1,1,1,7
Beard,Tracy,69,170.7,47.4,H,oui,aucun,Bretagne,non,oui,het,2,161.1,3149.0,divorcé,4.0,0.68,2020-10-17,483.0,515.04,18167.386855752724,0,0,1,1,1,1,3
Wong,Cheryl,31,177.5,65.3,F,oui,master,Île-de-France,non,non,het,3,314.6,1721.0,divorcé,1.0,0.29,2021-05-23,782.0,507.09800000000007,12798.6558591975,0,1,1,0,1,4,1
Dalton,James,51,170.8,65.8,F,non,doctorat,Corse,oui,oui,hom,4,157.8,3055.0,veuf,2.0,0.74,2022-08-23,570.0,857.174,20519.25796707669,1,1,0,1,0,5,8
Ruiz,Rebecca,43,180.5,74.7,H,non,master,Hauts-de-France,oui,non,het,0,189.8,1164.0,célibataire,1.0,0.4,2021-09-30,582.0,690.522,500.0,1,0,0,0,1,4,4
Zavala,Jason,41,178.8,75.6,H,oui,bac,Hauts-de-France,non,oui,het,1,174.6,4092.0,marié,3.0,1.0,2023-09-11,575.0,709.0939999999999,16061.992960333904,0,0,1,1,1,2,4
Simpson,Phillip,30,160.3,80.5,H,non,bac+2,Corse,oui,oui,het,0,280.6,3104.0,célibataire,5.0,0.09,2021-01-13,578.0,729.56,500.0,1,0,0,1,1,3,8
Soto,Leslie,64,168.1,75.1,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,het,1,215.9,1388.0,veuf,0.0,0.54,2020-10-27,709.0,897.39,16997.567457983518,0,1,1,1,1,3,5
Sparks,Derek,47,169.3,104.20900000000002,F,non,bac,Normandie,non,oui,hom,1,210.4,2984.0,divorcé,5.0,0.23,2024-09-16,559.0,416.36,500.0,0,1,0,1,0,2,7
Reid,Rick,30,173.7,104.20900000000002,H,non,doctorat,Auvergne-Rhône-Alpes,oui,oui,het,1,215.0,500.0,veuf,3.0,0.06,2022-02-21,575.0,842.04,17003.659936139124,1,0,0,1,1,5,2
Chapman,Tanya,60,166.2,75.8,H,non,aucun,Normandie,oui,oui,het,0,434.0,2494.0,célibataire,4.0,0.91,2020-04-26,509.0,575.7520000000001,500.0,1,0,0,1,1,1,7
Garcia,Michael,30,153.5,35.391,H,oui,doctorat,Bretagne,non,oui,het,1,284.6,4531.0,marié,4.0,0.55,2020-11-22,573.0,633.008,53978.10855153077,0,0,1,1,1,5,3
Carpenter,Derek,54,162.2,69.3,H,non,bac,Normandie,non,non,het,1,219.7,2846.0,célibataire,4.0,0.4,2020-06-29,801.0,592.356,500.0,0,0,0,0,1,2,7
Clark,Robin,56,178.0,82.2,F,non,bac,Île-de-France,oui,oui,het,2,187.3,1655.0,veuf,3.0,0.89,2020-11-13,575.0,923.24,500.0,1,1,0,1,1,2,1
Andrade,David,24,166.3,68.2,F,oui,aucun,Provence-Alpes-Côte d’Azur,oui,oui,het,5,221.1,642.0,marié,3.0,0.6,2024-09-15,547.0,446.75,1761.6628950601137,1,1,1,1,1,1,5
Cohen,Kathleen,55,176.7,69.6,F,non,master,Occitanie,non,non,het,2,431.4,4265.0,célibataire,1.0,0.16,2024-07-27,589.0,662.62,500.0,0,1,0,0,1,4,6
Branch,Susan,45,180.4,38.7,F,non,master,Occitanie,oui,oui,het,2,308.7,3425.0,marié,0.0,0.57,2022-09-01,560.0,846.9039999999999,8047.164279430357,1,1,0,1,1,4,6
Johnson,Anthony,32,163.1,90.1,H,oui,aucun,Bretagne,oui,oui,het,2,474.6,2379.0,veuf,5.0,0.92,2020-05-01,578.0,709.838,5928.580721911136,1,0,1,1,1,1,3
Klein,Scott,60,171.7,57.1,H,non,bac,Occitanie,oui,oui,het,2,341.5,2817.0,veuf,0.0,0.18,2021-03-22,560.0,416.01,9365.447051618832,1,0,0,1,1,2,6
Salas,Erin,18,168.2,54.3,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,non,hom,5,-84.1,4019.0,célibataire,2.0,0.92,2025-03-14,570.0,642.96,9001.516535862114,1,1,1,0,0,5,2
Roberts,Troy,55,158.8,67.7,F,non,doctorat,Provence-Alpes-Côte d’Azur,non,non,het,0,77.0,3818.0,marié,5.0,0.25,2021-01-16,578.0,1033.026,500.0,0,1,0,0,1,5,5
Austin,Richard,29,176.3,64.5,F,oui,bac+2,Normandie,non,oui,het,1,261.5,2255.0,célibataire,3.0,0.09,2025-02-11,575.0,700.3979999999999,500.0,0,1,1,1,1,3,7
Thomas,Nicole,19,188.3,51.2,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,het,3,93.2,3713.0,veuf,4.0,0.66,2024-11-06,671.0,741.0199999999999,8587.067855655418,1,1,0,1,1,3,5
Miller,Ryan,21,164.0,78.7,H,non,bac,Auvergne-Rhône-Alpes,non,non,het,2,189.5,4281.0,veuf,3.0,0.22,2023-09-26,563.0,641.586,1755.2856603711705,0,0,0,0,1,2,2
Deleon,Karen,44,153.8,74.3,H,oui,master,Auvergne-Rhône-Alpes,non,oui,het,1,301.4,2774.0,veuf,3.0,0.48,2022-02-11,809.0,910.53,37334.176662580205,0,0,1,1,1,4,2
Jenkins,Paul,47,171.7,71.9,H,oui,doctorat,Auvergne-Rhône-Alpes,non,non,hom,2,174.5,1992.0,marié,4.0,0.45,2023-01-31,483.0,780.1539999999999,9960.19329792262,0,0,1,0,0,5,2
Russo,Rachael,38,152.5,42.8,H,non,doctorat,Occitanie,non,non,hom,2,289.8,2970.0,célibataire,5.0,0.69,2022-12-19,782.0,844.082,500.0,0,0,0,0,0,5,6
Dickson,Donald,54,152.6,103.1,F,oui,doctorat,Île-de-France,non,non,hom,0,249.3,2871.0,célibataire,5.0,0.25,2023-06-23,307.0,769.864,500.0,0,1,1,0,0,5,1
Everett,Maria,43,165.7,63.0,H,non,bac,Île-de-France,oui,oui,het,4,178.8,1729.0,marié,5.0,0.64,2021-03-25,452.0,720.5,11606.235053812965,1,0,0,1,1,2,1
Pierce,Michelle,32,177.6,76.5,H,non,aucun,Normandie,oui,non,het,2,143.7,3050.0,veuf,2.0,0.6,2023-06-07,445.0,697.07,500.0,1,0,0,0,1,1,7
Dougherty,Tara,43,174.0,38.2,F,non,doctorat,Auvergne-Rhône-Alpes,non,oui,het,3,325.9,1921.0,célibataire,4.0,0.15,2020-10-31,573.0,874.918,31602.627259289293,0,1,0,1,1,5,2
Donovan,Victoria,40,161.5,59.1,H,non,doctorat,Occitanie,oui,oui,het,3,396.7,3679.0,veuf,5.0,0.71,2021-07-30,762.0,905.4399999999999,27218.17600922486,1,0,0,1,1,5,6
White,Jessica,27,156.8,81.6,H,non,master,Île-de-France,oui,oui,het,0,142.1,3373.0,veuf,2.0,0.61,2024-06-10,570.0,665.702,18174.960850129897,1,0,0,1,1,4,1
Ramirez,Marc,33,176.5,79.3,H,oui,master,Hauts-de-France,oui,oui,het,2,155.9,3005.0,marié,4.0,0.15,2024-08-25,476.0,714.0319999999999,17470.78636265955,1,0,1,1,1,4,4
Hill,Jon,62,168.3,51.2,F,oui,master,Bretagne,non,oui,het,2,245.8,3606.0,marié,2.0,0.32,2025-05-10,480.0,704.484,23352.513481773527,0,1,1,1,1,4,3
Nguyen,Alicia,48,165.8,40.1,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,het,0,347.4,2630.0,divorcé,3.0,0.37,2020-05-04,575.0,781.54,8875.828947299966,0,0,1,1,1,3,2
Nguyen,Lawrence,47,176.9,82.7,F,non,bac,Auvergne-Rhône-Alpes,oui,oui,het,1,224.5,4328.0,marié,5.0,0.78,2024-09-26,578.0,552.57,5039.174261576524,1,1,0,1,1,2,2
Andrade,Jason,57,164.2,72.4,H,non,aucun,Île-de-France,non,oui,hom,0,303.1,2840.0,marié,5.0,0.28,2022-06-07,381.0,646.8700000000001,500.0,0,0,0,1,0,1,1
Dean,Jared,38,157.0,82.3,F,non,bac+2,Bretagne,non,non,het,0,138.9,3408.0,célibataire,2.0,0.05,2020-12-21,570.0,1002.15,500.0,0,1,0,0,1,3,3
Poole,Jasmine,21,167.5,78.5,F,non,doctorat,Auvergne-Rhône-Alpes,non,non,het,2,307.6,3267.0,veuf,0.0,0.06,2024-11-27,560.0,820.592,1767.091635826882,0,1,0,0,1,5,2
Clark,Linda,45,151.2,70.0,H,oui,bac+2,Auvergne-Rhône-Alpes,non,non,het,3,396.6,500.0,marié,0.0,1.0,2023-10-30,560.0,842.04,2088.3830048673567,0,0,1,0,1,3,2
Bates,Jill,59,164.1,56.7,F,non,aucun,Bretagne,oui,oui,het,3,93.1,3908.0,célibataire,5.0,0.11,2020-08-20,578.0,813.842,11454.09418110427,1,1,0,1,1,1,3
Hernandez,Brian,42,186.7,62.1,F,non,aucun,Île-de-France,oui,non,het,0,374.5,1963.0,marié,3.0,0.3,2020-03-29,570.0,802.4499999999999,500.0,1,1,0,0,1,1,1
Hall,James,24,154.0,62.8,F,non,master,Hauts-de-France,oui,oui,het,2,139.5,2564.0,célibataire,1.0,0.54,2022-08-28,651.0,263.53,500.0,1,1,0,1,1,4,4
Hull,Lauren,52,183.2,64.2,H,non,bac+2,Normandie,non,non,het,1,312.4,2338.0,divorcé,0.0,0.28,2023-05-12,359.0,727.8679999999999,500.0,0,0,0,0,1,3,7
Ware,Aaron,44,169.4,73.9,H,oui,bac+2,Corse,non,oui,het,2,63.7,2178.0,veuf,1.0,0.32,2021-12-27,456.0,762.3219999999999,8054.871132122108,0,0,1,1,1,3,8
Martin,Brittany,62,162.4,92.8,F,oui,master,Hauts-de-France,oui,oui,het,4,326.2,2088.0,veuf,1.0,0.45,2024-08-09,582.0,695.56,13882.31525865006,1,1,1,1,1,4,4
Ellis,Carol,44,170.7,84.7,F,oui,bac+2,Bretagne,oui,non,het,4,257.5,3198.0,marié,5.0,0.84,2020-08-23,578.0,848.076,1532.34740908576,1,1,1,0,1,3,3
Martin,Robert,45,152.2,74.9,H,oui,doctorat,Hauts-de-France,oui,non,hom,0,235.4,3318.0,veuf,2.0,0.74,2023-10-30,359.0,851.716,500.0,1,0,1,0,0,5,4
Watts,Jose,74,164.0,58.0,H,non,doctorat,Île-de-France,oui,non,het,0,250.8,1826.0,veuf,4.0,0.93,2020-05-21,573.0,601.644,500.0,1,0,0,0,1,5,1
Morton,Joanna,45,166.7,79.9,F,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,het,0,177.0,4516.0,marié,5.0,0.34,2024-12-25,629.0,694.5800000000002,35041.70318570875,0,1,1,1,1,5,2
Lopez,Natalie,69,164.7,60.9,F,oui,bac+2,Normandie,non,non,hom,1,175.6,2005.0,célibataire,5.0,0.77,2020-04-23,319.0,826.69,500.0,0,1,1,0,0,3,7
Terry,John,41,171.6,87.0,F,non,bac,Auvergne-Rhône-Alpes,oui,oui,het,0,105.7,3303.0,marié,3.0,0.18,2021-07-16,575.0,410.06,500.0,1,1,0,1,1,2,2
Johnson,Kaitlyn,29,186.8,78.1,F,oui,bac,Occitanie,oui,oui,het,2,170.0,3113.0,célibataire,2.0,0.54,2023-05-11,767.0,998.5319999999999,14334.841500928856,1,1,1,1,1,2,6
Wagner,Travis,58,162.8,78.6,H,non,aucun,Bretagne,non,non,het,4,210.7,2804.0,marié,1.0,0.58,2025-02-27,582.0,557.8,1439.6121869519716,0,0,0,0,1,1,3
Flores,Julia,44,170.8,78.7,H,oui,master,Occitanie,non,oui,het,4,356.7,2531.0,célibataire,5.0,0.57,2024-07-07,578.0,823.48,35009.444109817894,0,0,1,1,1,4,6
Adams,Jill,31,192.8,82.6,H,oui,aucun,Occitanie,non,oui,het,1,235.1,1640.0,marié,5.0,0.9,2020-05-10,578.0,901.9219999999999,1528.92124244319,0,0,1,1,1,1,6
Martinez,Michelle,69,169.1,64.1,H,non,doctorat,Île-de-France,non,oui,het,1,162.8,1035.0,célibataire,2.0,0.98,2021-09-02,491.0,810.39,16222.748392454014,0,0,0,1,1,5,1
Gonzalez,Kevin,71,177.2,69.6,H,non,doctorat,Auvergne-Rhône-Alpes,non,oui,hom,2,297.8,1355.0,marié,3.0,0.25,2020-09-24,645.0,260.35810000000004,31648.891830802582,0,0,0,1,0,5,2
Hammond,Kelly,75,182.8,100.6,H,oui,doctorat,Normandie,non,oui,het,1,17.6,1409.0,divorcé,1.0,0.68,2021-01-15,544.0,1298.3356,18494.645609459956,0,0,1,1,1,5,7
Allen,Denise,72,170.0,76.4,H,oui,aucun,Occitanie,non,non,hom,3,30.7,1380.0,marié,4.0,0.6,2023-07-17,439.0,1022.908,500.0,0,0,1,0,0,1,6
Hernandez,Thomas,69,167.0,83.8,F,non,master,Hauts-de-France,oui,oui,het,1,171.4,2081.0,veuf,2.0,0.85,2024-03-23,339.0,476.85,500.0,1,1,0,1,1,4,4
Anderson,Gabrielle,56,170.5,96.1,F,non,aucun,Normandie,oui,non,het,0,393.7,3783.0,célibataire,4.0,0.84,2023-04-29,573.0,661.452,500.0,1,1,0,0,1,1,7
Nelson,Sheila,70,164.5,43.2,H,non,bac,Normandie,non,non,het,2,281.4,2368.0,divorcé,2.0,0.11,2022-08-26,757.0,549.79,500.0,0,0,0,0,1,2,7
