nom,prenom,niveau_etude,region,smoker,revenu_estime_mois,historique_credits,date_creation_compte,score_credit,loyer_mensuel,montant_pret
Thompson,Amber,bac+2,Auvergne-Rhône-Alpes,non,2350.0,0.0,2024-05-22,580.0,1307.961000000001,500.0
Horton,James,doctorat,Corse,non,2566.0,3.0,2022-07-10,581.0,411.13,8648.56446904497
Herrera,Joshua,master,Corse,oui,500.0,3.0,2020-09-11,824.0,1056.134,1590.9633503445175
Wolfe,Charles,bac+2,Auvergne-Rhône-Alpes,non,2843.0,0.0,2023-02-03,727.0,733.33,32483.99132969468
Johnson,Michael,doctorat,Corse,oui,3191.0,2.0,2022-12-10,789.0,661.64,500.0
Vasquez,David,master,Corse,non,3213.0,0.0,2022-10-05,391.0,1209.88,23503.95750140131
Rodriguez,Desiree,aucun,Normandie,non,1702.0,2.0,2022-08-01,577.0,707.762,500.0
Wood,Kathleen,doctorat,Bretagne,oui,1427.0,2.0,2023-02-25,614.0,664.074,22411.23299050272
Dominguez,Jimmy,bac+2,Provence-Alpes-Côte d’Azur,oui,500.0,1.0,2022-05-03,553.0,713.5759999999999,500.0
Wood,Alan,doctorat,Bretagne,oui,1000.0,0.0,2020-02-06,452.0,734.256,500.0
Delgado,Brian,master,Hauts-de-France,oui,1243.0,0.0,2020-03-18,580.0,760.462,500.0
Ellis,Jose,doctorat,Auvergne-Rhône-Alpes,oui,2048.0,5.0,2022-09-11,376.0,790.7339999999999,5316.1181156881
Berg,Richard,aucun,Île-de-France,non,802.0,4.0,2022-02-14,801.0,748.288,500.0
Jackson,Ian,master,Corse,non,3573.0,5.0,2024-07-25,557.0,855.716,32604.918557067853
Reyes,Hannah,master,Auvergne-Rhône-Alpes,oui,3306.0,3.0,2024-01-22,581.0,808.9,500.0
Townsend,Holly,master,Auvergne-Rhône-Alpes,oui,6155.0,0.0,2024-02-02,379.0,513.84,49356.68405204085
Espinoza,Debra,bac,Provence-Alpes-Côte d’Azur,non,2349.0,1.0,2022-07-04,634.0,1254.5659999999998,5946.320819593767
Baker,Leslie,aucun,Occitanie,oui,500.0,3.0,2021-11-11,581.0,656.9540000000001,500.0
Martinez,Lori,aucun,Auvergne-Rhône-Alpes,non,1720.0,0.0,2025-01-07,580.0,939.76,500.0
Hughes,Breanna,doctorat,Hauts-de-France,oui,3018.0,4.0,2023-06-13,576.0,855.5039999999999,3125.15424948565
Baker,Denise,aucun,Provence-Alpes-Côte d’Azur,non,1299.0,4.0,2023-12-07,576.0,803.68,2490.380594435334
English,Donald,aucun,Normandie,non,3633.0,4.0,2020-11-01,576.0,1002.762,8396.624621447341
Brown,Taylor,bac+2,Corse,non,966.0,0.0,2021-11-20,580.0,951.784,500.0
Medina,Rachel,bac,Hauts-de-France,non,1671.0,5.0,2021-09-11,784.0,309.14,500.0
Gordon,Aaron,bac+2,Auvergne-Rhône-Alpes,non,2071.0,4.0,2024-07-01,576.0,739.762,18254.57962217716
Hunt,Mark,bac,Auvergne-Rhône-Alpes,oui,3739.0,3.0,2025-02-11,581.0,414.84,500.0
Scott,Daniel,master,Normandie,non,4962.0,1.0,2020-11-05,553.0,801.2500000000001,30712.084855966623
Gutierrez,Matthew,bac+2,Normandie,oui,1948.0,4.0,2023-04-16,599.0,900.086,500.0
Wall,Christopher,bac+2,Hauts-de-France,non,1388.0,0.0,2025-04-01,580.0,987.8060000000002,10199.27216653708
Monroe,Tyler,bac+2,Bretagne,non,2228.0,2.0,2024-10-06,627.0,844.1299999999999,26518.78949577035
Guerra,Todd,bac,Île-de-France,oui,500.0,0.0,2020-10-18,301.0,482.6199999999999,500.0
Osborne,Raymond,doctorat,Bretagne,non,2562.0,1.0,2022-11-25,583.0,802.58,26346.08638259717
Walker,Rachel,doctorat,Occitanie,non,2912.0,5.0,2021-10-26,313.0,961.6779999999999,5887.495107904259
Ingram,Maria,bac+2,Bretagne,oui,2525.0,4.0,2023-03-06,807.0,467.05199999999996,27611.992362669524
Rivera,Keith,master,Hauts-de-France,non,4893.0,3.0,2024-06-09,462.0,708.98,500.0
Ford,Jesse,bac,Bretagne,oui,2398.0,5.0,2023-08-23,330.0,957.0039999999999,8609.537891937116
Ramirez,Randy,bac+2,Corse,non,2160.0,1.0,2024-08-04,553.0,841.128,5626.142708923061
Lewis,Miguel,master,Corse,oui,2265.0,1.0,2024-09-17,537.0,696.956,7485.515618447107
Bond,Robert,bac,Bretagne,non,2591.0,3.0,2024-10-30,581.0,749.788,500.0
Thomas,Danny,bac+2,Occitanie,non,3625.0,3.0,2023-05-29,688.0,669.71,29804.602232965783
Tapia,Ashlee,doctorat,Hauts-de-France,non,2214.0,0.0,2020-06-20,580.0,988.656,34454.62613536854
Hudson,Eric,master,Île-de-France,non,1695.0,4.0,2024-09-18,472.0,797.1319999999998,500.0
Zimmerman,Jared,master,Île-de-France,oui,3681.0,5.0,2022-08-21,497.0,675.8720000000001,23101.80227565994
Banks,Michael,aucun,Île-de-France,non,3797.0,1.0,2023-05-17,553.0,748.574,9964.400313238522
Butler,George,aucun,Auvergne-Rhône-Alpes,oui,2567.0,0.0,2022-05-18,430.0,565.708,7586.408271460594
Robinson,Paul,master,Auvergne-Rhône-Alpes,oui,2442.0,5.0,2024-05-16,456.0,1113.84,500.0
Goodman,Eric,bac,Île-de-France,non,2500.0,1.0,2020-02-17,553.0,814.53,1955.0920398713888
Kim,Keith,bac+2,Provence-Alpes-Côte d’Azur,non,4346.0,4.0,2024-08-22,655.0,770.158,44140.2783513807
Romero,Stephen,aucun,Île-de-France,non,3228.0,3.0,2021-08-15,365.0,663.4399999999999,9966.569824527503
Sanders,Cristian,master,Corse,non,3475.0,5.0,2021-08-07,557.0,384.87,25387.82843869536
Palmer,Jamie,aucun,Bretagne,non,3670.0,1.0,2021-09-15,462.0,834.116,11221.231554459047
Sparks,Jeremy,bac+2,Île-de-France,oui,981.0,3.0,2023-09-19,581.0,575.0,500.0
Mccarthy,Adam,aucun,Île-de-France,non,500.0,3.0,2020-11-29,581.0,482.6199999999999,500.0
Carson,Robert,doctorat,Île-de-France,oui,4051.0,3.0,2020-01-14,581.0,642.936,500.0
Wright,Michael,master,Auvergne-Rhône-Alpes,non,2105.0,5.0,2024-11-04,643.0,777.514,11142.536987554397
Carr,Margaret,aucun,Hauts-de-France,non,1028.0,2.0,2024-03-23,577.0,943.21,500.0
Estrada,Sarah,doctorat,Bretagne,oui,1664.0,5.0,2023-11-01,649.0,867.5559999999999,500.0
Turner,Theresa,doctorat,Normandie,oui,5114.0,2.0,2025-03-19,803.0,819.2240000000002,41376.08781332332
Smith,Laura,aucun,Occitanie,non,2214.0,5.0,2024-06-17,334.0,960.8279999999999,14539.639304170918
Bell,Stephanie,aucun,Occitanie,non,3147.0,5.0,2022-08-08,557.0,1008.04,13169.178127959767
Campbell,Matthew,aucun,Corse,non,1157.0,4.0,2021-04-15,576.0,846.0600000000001,500.0
Gutierrez,Raymond,doctorat,Normandie,non,3358.0,2.0,2025-01-05,577.0,702.172,44674.44852984379
Grimes,Zachary,master,Occitanie,non,684.0,0.0,2024-08-13,580.0,1038.252,22369.705545148503
Thornton,Denise,bac+2,Bretagne,oui,1342.0,1.0,2020-07-07,687.0,1092.708,2664.456947528504
Fernandez,Scott,bac+2,Normandie,non,3899.0,5.0,2023-01-11,557.0,782.57,8419.826990118605
Conway,Kenneth,doctorat,Corse,oui,1907.0,0.0,2023-06-21,580.0,932.4859999999999,11787.714186008528
Bishop,Connor,doctorat,Normandie,non,4182.0,2.0,2024-05-01,481.0,996.466,23692.118874842086
Rodriguez,Michael,doctorat,Corse,non,2488.0,2.0,2024-12-14,738.0,532.08,10084.20742667185
Hill,Krystal,doctorat,Bretagne,non,2147.0,3.0,2025-05-03,794.0,1307.961000000001,38752.70794554361
Lynn,Pamela,aucun,Île-de-France,oui,2739.0,4.0,2021-09-19,576.0,1237.07,500.0
Barber,Bryan,master,Hauts-de-France,non,1560.0,1.0,2023-12-21,553.0,716.55,500.0
Roberts,William,master,Provence-Alpes-Côte d’Azur,oui,739.0,4.0,2022-02-03,673.0,470.87999999999994,3494.0279961624865
Norman,Karen,doctorat,Île-de-France,oui,3946.0,2.0,2021-06-14,577.0,787.408,1353.1672773618373
Ramirez,James,bac,Normandie,oui,3359.0,4.0,2021-01-02,576.0,543.2239999999999,13127.833045043511
Bennett,Troy,bac+2,Occitanie,non,543.0,1.0,2021-05-13,417.0,804.278,13607.37323409482
French,Joseph,master,Corse,non,2021.0,5.0,2022-03-09,408.0,776.7760000000001,10515.386586844632
White,Chris,aucun,Île-de-France,oui,1944.0,3.0,2024-02-17,581.0,847.29,10317.186204023566
Frost,Jason,aucun,Hauts-de-France,oui,2712.0,2.0,2024-01-06,484.0,825.626,500.0
Wright,Brandon,master,Bretagne,oui,500.0,1.0,2020-06-17,553.0,806.098,500.0
Jensen,Janet,aucun,Île-de-France,non,3489.0,1.0,2020-06-02,392.0,1034.63,500.0
Reyes,Maria,master,Hauts-de-France,non,3145.0,2.0,2025-01-31,331.0,704.068,500.0
Barnes,Michael,bac,Bretagne,oui,3408.0,4.0,2024-06-05,592.0,1307.961000000001,500.0
Reese,Matthew,aucun,Corse,oui,1562.0,2.0,2024-07-01,577.0,437.27,500.0
Weaver,Steven,doctorat,Provence-Alpes-Côte d’Azur,non,3263.0,5.0,2022-01-06,557.0,812.7059999999999,11607.042261402692
West,Joshua,aucun,Provence-Alpes-Côte d’Azur,oui,2629.0,5.0,2021-05-15,672.0,1238.49,500.0
Spencer,Tyler,bac+2,Bretagne,oui,2325.0,2.0,2024-08-15,577.0,602.158,13930.217425514977
Barrett,Julia,bac+2,Provence-Alpes-Côte d’Azur,non,3663.0,5.0,2021-06-18,557.0,660.47,500.0
Walker,Julie,bac+2,Bretagne,non,2449.0,5.0,2025-02-08,643.0,480.37600000000003,22641.101301571893
Weber,Jessica,doctorat,Normandie,oui,2944.0,3.0,2021-08-23,581.0,794.528,18577.47809652782
Harvey,Thomas,bac+2,Bretagne,oui,500.0,4.0,2020-09-07,635.0,806.098,3078.1464631230083
Martin,Logan,aucun,Bretagne,oui,4780.0,1.0,2020-04-07,323.0,731.4459999999999,500.0
Davis,Katherine,aucun,Occitanie,non,2322.0,3.0,2024-01-06,565.0,361.76,9218.415009962817
Schmidt,Trevor,bac,Occitanie,oui,5338.0,4.0,2021-01-15,576.0,1194.61,14652.438524097992
Rhodes,Stanley,bac+2,Auvergne-Rhône-Alpes,oui,3427.0,0.0,2024-03-14,580.0,1108.316,24153.62967654251
Powell,Matthew,bac+2,Provence-Alpes-Côte d’Azur,non,953.0,3.0,2024-09-14,581.0,1060.038,2711.9290795820216
Burgess,Brittany,doctorat,Corse,non,2816.0,2.0,2022-01-04,322.0,750.86,19810.33008697724
Murray,Richard,bac,Hauts-de-France,non,983.0,4.0,2020-05-30,576.0,575.0,3525.3553636837214
Fernandez,Nichole,aucun,Hauts-de-France,non,2674.0,4.0,2020-10-16,576.0,905.55,500.0
Martinez,James,doctorat,Occitanie,oui,3941.0,0.0,2023-02-11,689.0,787.408,24129.908134658064
Craig,Curtis,bac+2,Corse,oui,4624.0,5.0,2020-04-04,557.0,760.626,7378.672628788799
Edwards,Gabriel,bac,Provence-Alpes-Côte d’Azur,oui,500.0,5.0,2024-10-17,306.0,713.5759999999999,500.0
Browning,Kristie,bac+2,Corse,non,3566.0,0.0,2024-07-19,721.0,981.128,16998.042216951613
Yates,Morgan,aucun,Bretagne,non,2555.0,4.0,2020-02-03,576.0,588.38,13989.15152146103
Gray,Sharon,bac,Corse,non,1331.0,4.0,2020-02-12,576.0,856.0459999999999,500.0
Pratt,Joel,doctorat,Hauts-de-France,non,1795.0,1.0,2021-03-13,553.0,618.152,29891.85154521261
Wallace,Erica,master,Normandie,oui,952.0,4.0,2022-10-08,576.0,1060.038,500.0
Nelson,Lori,doctorat,Auvergne-Rhône-Alpes,oui,3766.0,3.0,2023-10-17,581.0,402.76800000000003,33679.173231254215
Anderson,Sabrina,master,Corse,non,3816.0,0.0,2024-10-27,460.0,860.374,500.0
Savage,Raymond,bac+2,Corse,oui,1421.0,2.0,2020-07-10,602.0,939.07,500.0
Williams,Suzanne,master,Hauts-de-France,non,954.0,1.0,2024-07-17,701.0,996.008,14119.086134569843
Cruz,Nicole,doctorat,Occitanie,non,2845.0,3.0,2022-10-11,581.0,768.5260000000001,500.0
Reed,Samantha,aucun,Bretagne,non,1643.0,1.0,2023-04-26,592.0,661.392,500.0
Ruiz,Haley,bac+2,Île-de-France,non,1281.0,4.0,2025-03-30,576.0,572.764,15673.170948873523
Thomas,Jessica,bac+2,Corse,oui,3740.0,4.0,2020-10-17,601.0,1047.49,1585.500947334095
Miller,Joshua,bac+2,Normandie,non,2618.0,5.0,2022-06-10,690.0,1052.9299999999998,500.0
Smith,Krystal,doctorat,Île-de-France,non,1957.0,1.0,2020-12-20,553.0,641.038,24927.37401204081
Cunningham,Thomas,doctorat,Normandie,non,2448.0,5.0,2024-05-01,557.0,555.95,21967.591368409256
Jones,Katherine,master,Bretagne,oui,500.0,2.0,2022-12-20,577.0,806.098,500.0
Davis,Brittney,master,Bretagne,oui,3082.0,4.0,2020-05-12,376.0,1204.73,22094.54361026653
Brown,Elizabeth,master,Occitanie,oui,943.0,1.0,2020-07-22,553.0,1044.474,500.0
Johns,Jake,bac,Normandie,oui,2178.0,1.0,2020-12-07,553.0,442.28,8789.42175858382
Allen,David,doctorat,Auvergne-Rhône-Alpes,non,4348.0,3.0,2022-11-21,308.0,770.254,7017.518016140904
Peterson,April,master,Auvergne-Rhône-Alpes,non,2655.0,3.0,2020-08-29,589.0,634.096,500.0
Walker,Cheryl,doctorat,Auvergne-Rhône-Alpes,non,1415.0,0.0,2023-01-10,580.0,652.06,37943.66607221247
Orozco,Christina,bac+2,Occitanie,oui,1922.0,3.0,2025-03-24,325.0,675.952,13707.45929461847
Guzman,Matthew,master,Bretagne,oui,4984.0,5.0,2022-09-16,557.0,774.784,24084.668012013437
Miller,Gabrielle,bac,Île-de-France,oui,1244.0,3.0,2025-03-09,581.0,869.5260000000001,500.0
Miller,Rachel,bac,Île-de-France,oui,563.0,2.0,2023-11-22,577.0,784.114,9369.040669203156
Hess,Robert,master,Île-de-France,non,6395.0,2.0,2021-07-28,454.0,1023.732,43793.40987320917
Durham,Crystal,bac+2,Normandie,non,2509.0,2.0,2023-05-11,577.0,721.012,23922.51702990553
Williams,Carol,bac,Normandie,oui,1064.0,1.0,2021-02-08,553.0,1102.7900000000002,500.0
Cook,William,aucun,Normandie,non,4390.0,3.0,2024-03-07,426.0,690.66,14012.200182967728
Pugh,Kent,master,Occitanie,oui,2389.0,0.0,2020-09-23,580.0,940.326,10753.667066031348
Miller,Angela,master,Normandie,oui,3129.0,5.0,2022-01-24,329.0,571.9879999999999,8885.739684953534
Warner,Gary,aucun,Occitanie,oui,3460.0,3.0,2020-04-18,806.0,842.57,500.0
Harrison,Mark,aucun,Bretagne,oui,3739.0,1.0,2020-02-25,751.0,884.6,21363.86978002991
Lindsey,Erin,doctorat,Normandie,oui,2095.0,4.0,2025-03-26,576.0,469.35,500.0
Bryant,Barbara,aucun,Île-de-France,oui,1684.0,3.0,2022-09-16,581.0,733.538,10523.96180035895
Arias,Kimberly,aucun,Bretagne,oui,500.0,0.0,2023-08-01,580.0,806.098,500.0
Hale,Eric,doctorat,Occitanie,non,2262.0,2.0,2021-10-01,800.0,648.7300000000001,1976.3990057892368
Mitchell,Dustin,aucun,Hauts-de-France,oui,2118.0,2.0,2023-06-01,692.0,1184.8880000000001,500.0
Henderson,Dustin,aucun,Occitanie,oui,2473.0,1.0,2020-01-03,553.0,865.6780000000001,500.0
Reynolds,Joshua,doctorat,Île-de-France,non,3559.0,4.0,2025-02-01,802.0,964.8519999999999,53192.0535087188
Lewis,Jason,aucun,Île-de-France,oui,920.0,1.0,2022-12-12,514.0,1044.23,500.0
Morrison,Leonard,bac,Occitanie,oui,2117.0,2.0,2022-11-30,577.0,821.7479999999999,500.0
Mason,Aaron,bac,Auvergne-Rhône-Alpes,oui,5088.0,3.0,2024-07-30,581.0,819.2239999999999,21401.53947880728
Clark,Ryan,bac,Hauts-de-France,non,2870.0,3.0,2022-09-29,673.0,798.398,500.0
Martinez,Kent,aucun,Provence-Alpes-Côte d’Azur,non,2334.0,0.0,2024-02-01,580.0,741.748,500.0
Horton,Taylor,aucun,Auvergne-Rhône-Alpes,non,500.0,1.0,2020-05-04,553.0,650.918,500.0
Price,Paul,aucun,Hauts-de-France,non,3163.0,1.0,2022-12-20,791.0,972.0320000000002,19583.390460589024
Rodriguez,James,master,Auvergne-Rhône-Alpes,oui,3508.0,4.0,2020-05-31,333.0,885.26,18610.029613217324
Taylor,Michael,aucun,Île-de-France,oui,2437.0,1.0,2024-01-02,454.0,1020.75,500.0
Stewart,Sandra,master,Occitanie,non,2739.0,4.0,2020-03-12,576.0,849.9799999999999,29209.98027713808
Smith,Mackenzie,bac+2,Bretagne,oui,4302.0,3.0,2020-06-04,581.0,856.6899999999999,500.0
Gonzales,Manuel,aucun,Provence-Alpes-Côte d’Azur,oui,3797.0,0.0,2021-07-16,580.0,613.308,500.0
Snyder,Alexander,doctorat,Provence-Alpes-Côte d’Azur,oui,584.0,0.0,2023-03-24,367.0,622.214,11572.25506619012
Rivera,Maria,bac+2,Hauts-de-France,oui,2993.0,2.0,2022-01-11,527.0,727.73,500.0
Ferguson,Tiffany,aucun,Corse,oui,3706.0,1.0,2021-07-30,553.0,698.414,500.0
Buckley,Timothy,bac+2,Provence-Alpes-Côte d’Azur,oui,1640.0,0.0,2022-07-26,556.0,593.074,500.0
Horton,Leonard,doctorat,Auvergne-Rhône-Alpes,non,2999.0,0.0,2022-11-08,561.0,1180.25,12515.901493828878
Lucas,Michael,doctorat,Provence-Alpes-Côte d’Azur,non,3943.0,5.0,2020-01-06,557.0,787.408,12555.422708362172
Farmer,Brandon,bac+2,Corse,non,2228.0,4.0,2022-09-29,576.0,1307.961000000001,500.0
Cunningham,Laura,doctorat,Bretagne,non,4079.0,2.0,2023-01-02,577.0,1047.53,44264.35494154331
Key,Brian,aucun,Auvergne-Rhône-Alpes,non,3144.0,0.0,2020-10-17,580.0,720.612,10000.543823461245
Austin,Tina,bac,Bretagne,oui,500.0,2.0,2023-04-02,577.0,806.098,500.0
Miller,Clinton,doctorat,Normandie,oui,2725.0,4.0,2021-05-13,576.0,687.922,500.0
Smith,Lynn,bac,Bretagne,oui,3591.0,4.0,2020-01-10,576.0,810.9460000000001,9292.332965764826
Baird,Cory,aucun,Île-de-France,non,4731.0,0.0,2020-05-13,494.0,1085.99,500.0
Harper,Robyn,doctorat,Provence-Alpes-Côte d’Azur,non,2601.0,3.0,2024-02-06,581.0,1040.518,8998.77950720081
Valenzuela,Kyle,master,Auvergne-Rhône-Alpes,non,3111.0,2.0,2024-11-14,481.0,698.5400000000001,1900.731171856429
Coleman,Marcus,bac+2,Normandie,oui,4569.0,3.0,2024-09-18,581.0,760.014,17851.010910240406
Davis,Jesse,master,Provence-Alpes-Côte d’Azur,oui,1376.0,2.0,2021-02-25,577.0,578.53,500.0
Clark,Thomas,master,Occitanie,non,2253.0,5.0,2021-07-12,776.0,738.6719999999999,24217.58389284025
Benson,Olivia,aucun,Occitanie,non,1017.0,4.0,2021-03-31,576.0,706.138,500.0
Villarreal,Willie,master,Normandie,non,2629.0,5.0,2021-01-19,770.0,900.2820000000002,2352.4355498269483
Larsen,Isaiah,bac,Normandie,non,1843.0,3.0,2024-08-10,622.0,1162.45,4616.836593578
Avery,Olivia,master,Île-de-France,oui,3426.0,5.0,2024-01-10,686.0,1165.94,500.0
Gross,Andrea,bac,Auvergne-Rhône-Alpes,oui,3355.0,3.0,2023-03-14,401.0,940.81,4360.572207307363
Sweeney,Carrie,master,Auvergne-Rhône-Alpes,non,4366.0,4.0,2020-04-10,576.0,917.374,6720.469873067939
Richardson,Darryl,doctorat,Provence-Alpes-Côte d’Azur,non,3464.0,0.0,2022-05-04,767.0,910.2760000000001,40904.420313068695
West,Jessica,doctorat,Normandie,oui,3342.0,2.0,2020-06-15,577.0,735.3100000000001,10581.09660359436
Guzman,Jennifer,doctorat,Île-de-France,oui,1099.0,5.0,2022-04-29,557.0,1056.63,13383.970902758429
Smith,Julia,doctorat,Auvergne-Rhône-Alpes,oui,500.0,0.0,2024-10-04,470.0,650.918,13002.61504107803
Nguyen,Charles,aucun,Corse,non,3109.0,0.0,2022-04-25,388.0,783.018,1339.3947702361097
Walton,Frank,doctorat,Occitanie,oui,500.0,5.0,2022-05-09,557.0,284.67,555.2232346125785
Davis,Heather,aucun,Provence-Alpes-Côte d’Azur,oui,2125.0,2.0,2020-05-21,577.0,358.27,500.0
Davis,Diane,bac+2,Hauts-de-France,oui,3420.0,5.0,2022-12-01,557.0,806.25,4504.153730350699
Villa,Deborah,aucun,Auvergne-Rhône-Alpes,oui,3222.0,3.0,2020-10-09,581.0,599.8419999999999,500.0
Duncan,Sarah,aucun,Hauts-de-France,oui,2449.0,4.0,2020-03-19,773.0,470.22200000000004,500.0
Holland,Samantha,bac,Auvergne-Rhône-Alpes,oui,4683.0,2.0,2020-03-02,577.0,806.766,17315.966732062687
Rogers,Kimberly,bac,Île-de-France,oui,3560.0,0.0,2022-01-24,418.0,1097.97,7260.969510855186
Greene,Brent,aucun,Corse,non,2899.0,1.0,2023-08-07,553.0,663.256,945.5205291396836
Chen,Danny,bac+2,Île-de-France,non,2794.0,2.0,2022-12-29,577.0,864.2959999999999,22019.49930340135
Rios,Eric,bac+2,Corse,non,1125.0,5.0,2024-08-26,323.0,727.8979999999999,500.0
Trevino,Zachary,bac,Provence-Alpes-Côte d’Azur,non,2790.0,3.0,2022-01-13,831.0,910.0219999999999,500.0
Hill,Bryan,doctorat,Normandie,oui,4625.0,4.0,2021-08-12,576.0,777.55,2289.07875945306
Hall,Ann,bac+2,Bretagne,oui,1467.0,2.0,2024-07-13,599.0,1217.04,15809.630458339998
Hudson,Jacob,bac,Auvergne-Rhône-Alpes,oui,3780.0,2.0,2023-08-23,577.0,982.6360000000001,3883.911914009419
Rogers,Robert,master,Hauts-de-France,oui,833.0,3.0,2024-11-22,847.0,786.144,500.0
Morales,Stephanie,doctorat,Hauts-de-France,oui,2047.0,0.0,2023-02-23,748.0,878.558,500.0
Knight,Joshua,aucun,Hauts-de-France,oui,2062.0,5.0,2025-02-21,419.0,730.6220000000001,500.0
Kim,Kristina,doctorat,Bretagne,non,4408.0,3.0,2022-07-04,407.0,1259.71,23972.718039480453
Schwartz,Jacob,master,Corse,oui,500.0,2.0,2020-09-17,577.0,1056.134,500.0
Gibson,Joseph,bac+2,Hauts-de-France,oui,3390.0,0.0,2021-07-13,322.0,891.9200000000001,500.0
Jordan,Christopher,aucun,Normandie,non,929.0,2.0,2020-10-21,577.0,987.92,500.0
Wong,James,doctorat,Bretagne,oui,3244.0,4.0,2022-06-08,527.0,697.532,28268.407632575607
Petersen,Adriana,doctorat,Occitanie,oui,2592.0,0.0,2022-05-09,689.0,836.1940000000001,500.0
Eaton,Stacey,aucun,Bretagne,non,2652.0,3.0,2024-05-10,840.0,729.004,10718.60128450164
Thomas,Christopher,bac,Normandie,non,2573.0,4.0,2020-08-25,576.0,647.77,9369.970780301765
Marsh,Brian,aucun,Île-de-France,oui,1717.0,4.0,2022-04-16,576.0,939.76,500.0
Sharp,Lori,bac,Normandie,non,4791.0,3.0,2021-09-19,608.0,575.21,500.0
Williamson,Jessica,aucun,Provence-Alpes-Côte d’Azur,non,2797.0,4.0,2025-03-15,576.0,915.0720000000001,14407.394949324129
Smith,Derek,bac+2,Corse,non,5763.0,5.0,2020-10-24,355.0,578.9599999999999,500.0
Cox,Sarah,aucun,Bretagne,oui,2669.0,4.0,2025-02-15,639.0,461.11400000000003,500.0
Murray,Elizabeth,bac+2,Occitanie,non,2050.0,4.0,2020-10-27,576.0,797.6679999999999,500.0
Nguyen,Steven,aucun,Provence-Alpes-Côte d’Azur,oui,2724.0,4.0,2023-09-20,576.0,629.236,10215.211948561966
Carey,Nicole,bac,Normandie,non,1584.0,5.0,2024-03-22,557.0,810.158,810.2920206052056
Neal,Jill,bac+2,Normandie,non,1908.0,4.0,2024-08-20,576.0,783.944,500.0
Camacho,Jessica,bac,Île-de-France,non,3823.0,5.0,2025-02-26,557.0,573.228,26348.69071650976
Pierce,Tyler,bac,Occitanie,oui,2964.0,0.0,2024-10-27,430.0,1015.4,4245.982450806085
Rice,John,master,Occitanie,non,2986.0,2.0,2024-03-02,577.0,465.47,500.0
Robinson,Glen,bac,Occitanie,oui,4137.0,3.0,2024-02-22,581.0,638.744,8096.368241205189
Dean,Alexandra,bac,Corse,non,3265.0,1.0,2024-10-26,476.0,761.9680000000001,17696.42070676709
Henry,Kimberly,master,Provence-Alpes-Côte d’Azur,oui,3962.0,3.0,2023-07-30,581.0,801.354,3211.040083034987
Wright,Leah,bac+2,Occitanie,oui,1217.0,1.0,2021-06-09,659.0,849.732,6000.623724878125
Alexander,Raymond,bac,Corse,non,2185.0,5.0,2023-10-01,846.0,494.52,5004.737334390796
Haynes,Pamela,bac+2,Bretagne,non,2160.0,1.0,2020-10-02,553.0,810.72,3839.10191996218
Alexander,Kaitlyn,doctorat,Corse,oui,3146.0,5.0,2025-01-27,710.0,639.592,500.0
Brown,Jennifer,master,Provence-Alpes-Côte d’Azur,oui,2082.0,3.0,2024-10-15,581.0,730.3399999999999,3831.934918728269
Lin,Terri,bac+2,Hauts-de-France,oui,1576.0,4.0,2023-11-19,576.0,832.668,500.0
Hess,Willie,master,Bretagne,non,3506.0,4.0,2020-06-15,576.0,818.12,36194.45445810504
Paul,Kaitlyn,master,Provence-Alpes-Côte d’Azur,non,3308.0,3.0,2025-03-02,422.0,682.9860000000001,36664.6295810106
Griffin,Christian,master,Île-de-France,non,2988.0,3.0,2023-10-29,581.0,626.27,27446.216042395805
Smith,Joseph,doctorat,Île-de-France,non,4947.0,0.0,2023-08-04,580.0,844.9,19353.79269449597
Ellis,Rose,bac+2,Corse,non,3181.0,3.0,2020-12-17,581.0,265.2039,500.0
Little,Tina,doctorat,Normandie,non,867.0,1.0,2022-12-29,431.0,738.1659999999999,500.0
Kent,Scott,bac,Provence-Alpes-Côte d’Azur,oui,3065.0,3.0,2022-07-17,581.0,654.7679999999999,500.0
Dougherty,Kristin,doctorat,Occitanie,non,2265.0,5.0,2020-03-26,711.0,696.956,28985.09637543067
Pineda,Rachel,aucun,Île-de-France,oui,4159.0,2.0,2025-05-11,577.0,830.7299999999999,25993.7998966687
Johnson,Zachary,bac,Auvergne-Rhône-Alpes,non,4360.0,3.0,2023-10-01,520.0,849.118,500.0
Scott,Steve,bac,Occitanie,non,3427.0,4.0,2021-04-30,576.0,844.03,5620.381218407706
Ortiz,Holly,aucun,Normandie,oui,1773.0,0.0,2021-08-29,580.0,643.5459999999999,500.0
Davis,Cheryl,aucun,Normandie,oui,2424.0,0.0,2024-06-07,580.0,1023.72,500.0
Curtis,Dawn,bac+2,Corse,oui,2178.0,3.0,2023-09-08,640.0,788.64,500.0
Benson,Hannah,bac,Provence-Alpes-Côte d’Azur,non,4101.0,0.0,2024-01-08,580.0,923.142,23309.481767589496
Salazar,Matthew,aucun,Auvergne-Rhône-Alpes,non,742.0,1.0,2020-12-09,681.0,438.946,500.0
Williamson,Victor,aucun,Occitanie,non,940.0,1.0,2022-04-04,676.0,796.85,13709.78613859374
Fields,Jamie,bac,Corse,oui,2747.0,5.0,2024-02-06,557.0,841.1220000000001,500.0
